algorithm,num_procs,dtype,message_size_bytes,time_stat,time_seconds,algbw_GBps,busbw_GBps,num_reps
mpi-default,10,float,8192,stddev,1.83129e-05,0.447335,0.805203,1000
ring,10,float,16384,min,1.0948e-05,1.49653,2.69375,1000
ring,10,float,16384,mean,1.58261e-05,1.03525,1.86345,1000
ring,10,float,16384,median,1.235e-05,1.32664,2.38795,1000
ring,10,float,16384,max,0.000238507,0.068694,0.123649,1000
ring,10,float,16384,stddev,1.51848e-05,1.07898,1.94216,1000
mpi-default,10,float,16384,min,1.5464e-05,1.05949,1.90709,1000
mpi-default,10,float,16384,mean,2.40624e-05,0.680896,1.22561,1000
mpi-default,10,float,16384,median,2.1017e-05,0.779559,1.40321,1000
mpi-default,10,float,16384,max,0.00022073,0.0742264,0.133608,1000
mpi-default,10,float,16384,stddev,1.64509e-05,0.995932,1.79268,1000
ring,10,float,32768,min,1.6854e-05,1.94423,3.49961,1000
ring,10,float,32768,mean,2.2969e-05,1.42662,2.56791,1000
ring,10,float,32768,median,1.80945e-05,1.81094,3.25969,1000
ring,10,float,32768,max,0.000298994,0.109594,0.19727,1000
ring,10,float,32768,stddev,1.94591e-05,1.68395,3.0311,1000
mpi-default,10,float,32768,min,2.6008e-05,1.25992,2.26786,1000
mpi-default,10,float,32768,mean,3.85028e-05,0.851054,1.5319,1000
mpi-default,10,float,32768,median,3.31395e-05,0.98879,1.77982,1000
mpi-default,10,float,32768,max,0.000536524,0.0610746,0.109934,1000
mpi-default,10,float,32768,stddev,2.52524e-05,1.29762,2.33572,1000
ring,10,float,65536,min,4.3091e-05,1.52087,2.73757,1000
ring,10,float,65536,mean,6.02257e-05,1.08817,1.95871,1000
ring,10,float,65536,median,4.8034e-05,1.36437,2.45586,1000
ring,10,float,65536,max,0.000488748,0.13409,0.241361,1000
ring,10,float,65536,stddev,3.84335e-05,1.70518,3.06932,1000
mpi-default,10,float,65536,min,3.5632e-05,1.83925,3.31064,1000
mpi-default,10,float,65536,mean,5.05734e-05,1.29586,2.33255,1000
mpi-default,10,float,65536,median,4.3513e-05,1.50612,2.71102,1000
mpi-default,10,float,65536,max,0.000382927,0.171145,0.308061,1000
mpi-default,10,float,65536,stddev,2.60167e-05,2.519,4.53419,1000
ring,10,float,131072,min,5.7331e-05,2.28623,4.11522,1000
ring,10,float,131072,mean,7.80008e-05,1.68039,3.02471,1000
ring,10,float,131072,median,6.5988e-05,1.9863,3.57534,1000
ring,10,float,131072,max,0.000564386,0.232238,0.418029,1000
ring,10,float,131072,stddev,3.84709e-05,3.40704,6.13268,1000
mpi-default,10,float,131072,min,5.1252e-05,2.5574,4.60332,1000
mpi-default,10,float,131072,mean,7.48869e-05,1.75027,3.15048,1000
mpi-default,10,float,131072,median,6.78805e-05,1.93092,3.47566,1000
mpi-default,10,float,131072,max,0.000320363,0.409136,0.736445,1000
mpi-default,10,float,131072,stddev,2.85407e-05,4.59246,8.26643,1000
ring,10,float,262144,min,8.025e-05,3.26659,5.87987,1000
ring,10,float,262144,mean,0.000115111,2.27732,4.09917,1000
ring,10,float,262144,median,0.000100395,2.61113,4.70003,1000
ring,10,float,262144,max,0.000573422,0.457157,0.822883,1000
ring,10,float,262144,stddev,4.29538e-05,6.10293,10.9853,1000
mpi-default,10,float,262144,min,8.6934e-05,3.01544,5.42779,1000
mpi-default,10,float,262144,mean,0.000133931,1.95731,3.52316,1000
mpi-default,10,float,262144,median,0.000121948,2.14963,3.86933,1000
mpi-default,10,float,262144,max,0.000461418,0.568127,1.02263,1000
mpi-default,10,float,262144,stddev,4.00777e-05,6.5409,11.7736,1000
ring,10,float,524288,min,0.000132872,3.94581,7.10246,1000
ring,10,float,524288,mean,0.00018689,2.80532,5.04958,1000
ring,10,float,524288,median,0.000167228,3.13517,5.6433,1000
ring,10,float,524288,max,0.000544154,0.963492,1.73429,1000
ring,10,float,524288,stddev,5.93883e-05,8.82813,15.8906,1000
mpi-default,10,float,524288,min,0.000165231,3.17306,5.71151,1000
mpi-default,10,float,524288,mean,0.000263261,1.99151,3.58472,1000
mpi-default,10,float,524288,median,0.00024889,2.10651,3.79172,1000
mpi-default,10,float,524288,max,0.000716126,0.732117,1.31781,1000
mpi-default,10,float,524288,stddev,6.2595e-05,8.37588,15.0766,1000
ring,10,float,1048576,min,0.000238108,4.40378,7.92681,920
ring,10,float,1048576,mean,0.000326508,3.21149,5.78067,920
ring,10,float,1048576,median,0.000305583,3.4314,6.17651,920
ring,10,float,1048576,max,0.000890198,1.17791,2.12024,920
ring,10,float,1048576,stddev,7.90534e-05,13.2641,23.8755,920
mpi-default,10,float,1048576,min,0.000307359,3.41157,6.14082,606
mpi-default,10,float,1048576,mean,0.00049515,2.1177,3.81185,606
mpi-default,10,float,1048576,median,0.000478615,2.19085,3.94354,606
mpi-default,10,float,1048576,max,0.00100185,1.04664,1.88394,606
mpi-default,10,float,1048576,stddev,0.000113098,9.27143,16.6886,606
ring,10,float,2097152,min,0.000405403,5.17301,9.31141,479
ring,10,float,2097152,mean,0.000627456,3.34231,6.01616,479
ring,10,float,2097152,median,0.00059364,3.5327,6.35886,479
ring,10,float,2097152,max,0.00138606,1.51303,2.72345,479
ring,10,float,2097152,stddev,0.000135991,15.4213,27.7583,479
mpi-default,10,float,2097152,min,0.000723815,2.89736,5.21525,263
mpi-default,10,float,2097152,mean,0.00114399,1.83319,3.29974,263
mpi-default,10,float,2097152,median,0.00110452,1.89869,3.41765,263
mpi-default,10,float,2097152,max,0.00193249,1.08521,1.95338,263
mpi-default,10,float,2097152,stddev,0.000236948,8.8507,15.9313,263
ring,10,float,4194304,min,0.00170851,2.45495,4.41891,127
ring,10,float,4194304,mean,0.00237853,1.7634,3.17412,127
ring,10,float,4194304,median,0.00236574,1.77294,3.19128,127
ring,10,float,4194304,max,0.00307125,1.36567,2.4582,127
ring,10,float,4194304,stddev,0.000296678,14.1375,25.4476,127
mpi-default,10,float,4194304,min,0.0033864,1.23857,2.22943,67
mpi-default,10,float,4194304,mean,0.00452739,0.926428,1.66757,67
mpi-default,10,float,4194304,median,0.00440003,0.953244,1.71584,67
mpi-default,10,float,4194304,max,0.00867948,0.483244,0.869839,67
mpi-default,10,float,4194304,stddev,0.000752507,5.57378,10.0328,67
ring,10,float,8388608,min,0.00510473,1.6433,2.95794,51
ring,10,float,8388608,mean,0.00593736,1.41285,2.54313,51
ring,10,float,8388608,median,0.00594741,1.41046,2.53883,51
ring,10,float,8388608,max,0.00686198,1.22248,2.20046,51
ring,10,float,8388608,stddev,0.000447455,18.7474,33.7452,51
mpi-default,10,float,8388608,min,0.00975057,0.86032,1.54858,28
mpi-default,10,float,8388608,mean,0.0110297,0.760547,1.36899,28
mpi-default,10,float,8388608,median,0.0110273,0.760711,1.36928,28
mpi-default,10,float,8388608,max,0.0122637,0.68402,1.23124,28
mpi-default,10,float,8388608,stddev,0.000710776,11.802,21.2437,28
ring,10,float,16777216,min,0.0127246,1.31849,2.37328,22
ring,10,float,16777216,mean,0.0136522,1.2289,2.21202,22
ring,10,float,16777216,median,0.0134866,1.24399,2.23918,22
ring,10,float,16777216,max,0.0160042,1.0483,1.88694,22
ring,10,float,16777216,stddev,0.000726592,23.0903,41.5625,22
mpi-default,10,float,16777216,min,0.0219247,0.76522,1.3774,13
mpi-default,10,float,16777216,mean,0.0242762,0.691097,1.24398,13
mpi-default,10,float,16777216,median,0.0241367,0.695093,1.25117,13
mpi-default,10,float,16777216,max,0.0266223,0.630195,1.13435,13
mpi-default,10,float,16777216,stddev,0.00146864,11.4236,20.5625,13
ring,10,float,33554432,min,0.0337277,0.994863,1.79075,9
ring,10,float,33554432,mean,0.0344614,0.973683,1.75263,9
ring,10,float,33554432,median,0.0342796,0.978846,1.76192,9
ring,10,float,33554432,max,0.0355472,0.94394,1.69909,9
ring,10,float,33554432,stddev,0.000661068,50.7579,91.3642,9
mpi-default,10,float,33554432,min,0.0485791,0.690718,1.24329,6
mpi-default,10,float,33554432,mean,0.0513785,0.653083,1.17555,6
mpi-default,10,float,33554432,median,0.0515494,0.650918,1.17165,6
mpi-default,10,float,33554432,max,0.0545272,0.61537,1.10767,6
mpi-default,10,float,33554432,stddev,0.00235706,14.2357,25.6243,6
ring,10,float,67108864,min,0.0709704,0.94559,1.70206,5
ring,10,float,67108864,mean,0.0723524,0.927527,1.66955,5
ring,10,float,67108864,median,0.0721678,0.929901,1.67382,5
ring,10,float,67108864,max,0.0732978,0.915564,1.64802,5
ring,10,float,67108864,stddev,0.000954625,70.2987,126.538,5
mpi-default,10,float,67108864,min,0.0936555,0.71655,1.28979,3
mpi-default,10,float,67108864,mean,0.102044,0.657649,1.18377,3
mpi-default,10,float,67108864,median,0.105392,0.636756,1.14616,3
mpi-default,10,float,67108864,max,0.107083,0.626697,1.12805,3
mpi-default,10,float,67108864,stddev,0.00731338,9.17618,16.5171,3
ring,10,float,134217728,min,0.140891,0.952632,1.71474,3
ring,10,float,134217728,mean,0.142832,0.939687,1.69144,3
ring,10,float,134217728,median,0.14311,0.937866,1.68816,3
ring,10,float,134217728,max,0.144496,0.928868,1.67196,3
ring,10,float,134217728,stddev,0.00181823,73.8177,132.872,3
mpi-default,10,float,134217728,min,0.178763,0.750815,1.35147,3
mpi-default,10,float,134217728,mean,0.188937,0.710384,1.27869,3
mpi-default,10,float,134217728,median,0.184084,0.729113,1.3124,3
mpi-default,10,float,134217728,max,0.203965,0.658045,1.18448,3
mpi-default,10,float,134217728,stddev,0.0132834,10.1042,18.1876,3
mpi-ring,10,float,8,min,1.11e-06,0.00720721,0.012973,1000
mpi-ring,10,float,8,mean,2.099e-06,0.00381133,0.0068604,1000
mpi-ring,10,float,8,median,1.4165e-06,0.00564772,0.0101659,1000
mpi-ring,10,float,8,max,6.2879e-05,0.000127228,0.000229011,1000
mpi-ring,10,float,8,stddev,4.903e-06,0.00163165,0.00293698,1000
mpi-ring,10,float,16,min,1.191e-06,0.0134341,0.0241814,1000
mpi-ring,10,float,16,mean,1.84832e-06,0.00865649,0.0155817,1000
mpi-ring,10,float,16,median,1.458e-06,0.0109739,0.0197531,1000
mpi-ring,10,float,16,max,0.000215835,7.41307e-05,0.000133435,1000
mpi-ring,10,float,16,stddev,6.91516e-06,0.00231376,0.00416476,1000
mpi-ring,10,float,32,min,1.133e-06,0.0282436,0.0508385,1000
mpi-ring,10,float,32,mean,1.74016e-06,0.0183891,0.0331003,1000
mpi-ring,10,float,32,median,1.494e-06,0.021419,0.0385542,1000
mpi-ring,10,float,32,max,3.1766e-05,0.00100737,0.00181326,1000
mpi-ring,10,float,32,stddev,2.08734e-06,0.0153305,0.027595,1000
mpi-ring,10,float,64,min,4.012e-06,0.0159521,0.0287139,1000
mpi-ring,10,float,64,mean,5.97821e-06,0.0107055,0.01927,1000
mpi-ring,10,float,64,median,4.802e-06,0.0133278,0.02399,1000
mpi-ring,10,float,64,max,0.000194498,0.000329052,0.000592294,1000
mpi-ring,10,float,64,stddev,8.70586e-06,0.00735137,0.0132325,1000
mpi-ring,10,float,128,min,4.113e-06,0.0311208,0.0560175,1000
mpi-ring,10,float,128,mean,5.32656e-06,0.0240305,0.0432549,1000
mpi-ring,10,float,128,median,4.658e-06,0.0274796,0.0494633,1000
mpi-ring,10,float,128,max,6.512e-05,0.0019656,0.00353808,1000
mpi-ring,10,float,128,stddev,3.82619e-06,0.0334536,0.0602165,1000
mpi-ring,10,float,256,min,4.149e-06,0.0617016,0.111063,1000
mpi-ring,10,float,256,mean,6.08521e-06,0.0420692,0.0757246,1000
mpi-ring,10,float,256,median,4.833e-06,0.0529692,0.0953445,1000
mpi-ring,10,float,256,max,0.000291318,0.000878765,0.00158178,1000
mpi-ring,10,float,256,stddev,1.07448e-05,0.0238255,0.0428858,1000
mpi-ring,10,float,512,min,4.333e-06,0.118163,0.212693,1000
mpi-ring,10,float,512,mean,6.90023e-06,0.0742005,0.133561,1000
mpi-ring,10,float,512,median,4.947e-06,0.103497,0.186295,1000
mpi-ring,10,float,512,max,0.000431929,0.00118538,0.00213368,1000
mpi-ring,10,float,512,stddev,1.5367e-05,0.0333182,0.0599727,1000
mpi-ring,10,float,1024,min,4.56e-06,0.224561,0.404211,1000
mpi-ring,10,float,1024,mean,6.42406e-06,0.159401,0.286921,1000
mpi-ring,10,float,1024,median,5.191e-06,0.197264,0.355076,1000
mpi-ring,10,float,1024,max,0.000158643,0.00645474,0.0116185,1000
mpi-ring,10,float,1024,stddev,8.30493e-06,0.1233,0.221941,1000
mpi-ring,10,float,2048,min,4.956e-06,0.413236,0.743826,1000
mpi-ring,10,float,2048,mean,7.50809e-06,0.272772,0.49099,1000
mpi-ring,10,float,2048,median,5.692e-06,0.359803,0.647646,1000
mpi-ring,10,float,2048,max,0.000220024,0.00930808,0.0167545,1000
mpi-ring,10,float,2048,stddev,1.26617e-05,0.161747,0.291145,1000
mpi-ring,10,float,4096,min,7.582e-06,0.540227,0.972408,1000
mpi-ring,10,float,4096,mean,1.14115e-05,0.358935,0.646083,1000
mpi-ring,10,float,4096,median,8.679e-06,0.471944,0.849499,1000
mpi-ring,10,float,4096,max,0.000190744,0.0214738,0.0386529,1000
mpi-ring,10,float,4096,stddev,1.28526e-05,0.318689,0.573641,1000
mpi-ring,10,float,8192,min,9.025e-06,0.907701,1.63386,1000
mpi-ring,10,float,8192,mean,1.28397e-05,0.638019,1.14843,1000
mpi-ring,10,float,8192,median,9.985e-06,0.820431,1.47678,1000
mpi-ring,10,float,8192,max,0.000299577,0.0273452,0.0492214,1000
mpi-ring,10,float,8192,stddev,1.53897e-05,0.532304,0.958146,1000
mpi-ring,10,float,16384,min,1.095e-05,1.49626,2.69326,1000
mpi-ring,10,float,16384,mean,1.51852e-05,1.07894,1.9421,1000
mpi-ring,10,float,16384,median,1.19205e-05,1.37444,2.47399,1000
mpi-ring,10,float,16384,max,0.000206332,0.079406,0.142931,1000
mpi-ring,10,float,16384,stddev,1.42735e-05,1.14786,2.06614,1000
mpi-ring,10,float,32768,min,1.6266e-05,2.01451,3.62612,1000
mpi-ring,10,float,32768,mean,2.21438e-05,1.47978,2.6636,1000
mpi-ring,10,float,32768,median,1.7973e-05,1.82318,3.28172,1000
mpi-ring,10,float,32768,max,0.000176952,0.18518,0.333324,1000
mpi-ring,10,float,32768,stddev,1.54927e-05,2.11506,3.80711,1000
mpi-ring,10,float,65536,min,4.825e-05,1.35826,2.44487,1000
mpi-ring,10,float,65536,mean,7.42049e-05,0.883176,1.58972,1000
mpi-ring,10,float,65536,median,6.3102e-05,1.03857,1.86943,1000
mpi-ring,10,float,65536,max,0.000381446,0.171809,0.309257,1000
mpi-ring,10,float,65536,stddev,3.20698e-05,2.04354,3.67838,1000
mpi-ring,10,float,131072,min,6.717e-05,1.95135,3.51243,1000
mpi-ring,10,float,131072,mean,9.91894e-05,1.32143,2.37858,1000
mpi-ring,10,float,131072,median,8.46975e-05,1.54753,2.78556,1000
mpi-ring,10,float,131072,max,0.00043499,0.301322,0.542379,1000
mpi-ring,10,float,131072,stddev,3.77402e-05,3.47301,6.25141,1000
mpi-ring,10,float,262144,min,9.1502e-05,2.8649,5.15682,1000
mpi-ring,10,float,262144,mean,0.000142108,1.84468,3.32043,1000
mpi-ring,10,float,262144,median,0.000126408,2.0738,3.73284,1000
mpi-ring,10,float,262144,max,0.000389435,0.673139,1.21165,1000
mpi-ring,10,float,262144,stddev,4.24273e-05,6.17866,11.1216,1000
mpi-ring,10,float,524288,min,0.000150426,3.48535,6.27364,1000
mpi-ring,10,float,524288,mean,0.000236711,2.21489,3.9868,1000
mpi-ring,10,float,524288,median,0.000214462,2.44467,4.4004,1000
mpi-ring,10,float,524288,max,0.000751655,0.697511,1.25552,1000
mpi-ring,10,float,524288,stddev,6.21387e-05,8.43738,15.1873,1000
mpi-ring,10,float,1048576,min,0.000253848,4.13072,7.4353,715
mpi-ring,10,float,1048576,mean,0.000420035,2.4964,4.49352,715
mpi-ring,10,float,1048576,median,0.000390675,2.68401,4.83122,715
mpi-ring,10,float,1048576,max,0.00109872,0.954361,1.71785,715
mpi-ring,10,float,1048576,stddev,9.05599e-05,11.5788,20.8419,715
mpi-ring,10,float,2097152,min,0.000479436,4.37421,7.87357,346
mpi-ring,10,float,2097152,mean,0.000868507,2.41466,4.34639,346
mpi-ring,10,float,2097152,median,0.00084266,2.48873,4.47971,346
mpi-ring,10,float,2097152,max,0.00152487,1.3753,2.47554,346
mpi-ring,10,float,2097152,stddev,0.000173627,12.0785,21.7413,346
mpi-ring,10,float,4194304,min,0.00215573,1.94566,3.50218,106
mpi-ring,10,float,4194304,mean,0.00285084,1.47125,2.64825,106
mpi-ring,10,float,4194304,median,0.00282118,1.48672,2.6761,106
mpi-ring,10,float,4194304,max,0.00371682,1.12847,2.03124,106
mpi-ring,10,float,4194304,stddev,0.000338375,12.3954,22.3118,106
mpi-ring,10,float,8388608,min,0.00620199,1.35257,2.43462,44
mpi-ring,10,float,8388608,mean,0.00693501,1.2096,2.17729,44
mpi-ring,10,float,8388608,median,0.00684897,1.2248,2.20464,44
mpi-ring,10,float,8388608,max,0.00811516,1.0337,1.86065,44
mpi-ring,10,float,8388608,stddev,0.000417855,20.0754,36.1358,44
mpi-ring,10,float,16777216,min,0.0152381,1.101,1.9818,18
mpi-ring,10,float,16777216,mean,0.0169447,0.990114,1.7822,18
mpi-ring,10,float,16777216,median,0.016832,0.996744,1.79414,18
mpi-ring,10,float,16777216,max,0.0195962,0.856148,1.54107,18
mpi-ring,10,float,16777216,stddev,0.00107914,15.5468,27.9842,18
mpi-ring,10,float,33554432,min,0.0365483,0.918084,1.65255,8
mpi-ring,10,float,33554432,mean,0.0375344,0.893965,1.60914,8
mpi-ring,10,float,33554432,median,0.0373046,0.899473,1.61905,8
mpi-ring,10,float,33554432,max,0.0393628,0.85244,1.53439,8
mpi-ring,10,float,33554432,stddev,0.000939511,35.7148,64.2866,8
mpi-ring,10,float,67108864,min,0.0729502,0.919927,1.65587,4
mpi-ring,10,float,67108864,mean,0.0760558,0.882363,1.58825,4
mpi-ring,10,float,67108864,median,0.0763981,0.87841,1.58114,4
mpi-ring,10,float,67108864,max,0.0784769,0.855141,1.53925,4
mpi-ring,10,float,67108864,stddev,0.00256735,26.1394,47.0509,4
mpi-ring,10,float,134217728,min,0.153592,0.873857,1.57294,3
mpi-ring,10,float,134217728,mean,0.154505,0.868697,1.56365,3
mpi-ring,10,float,134217728,median,0.154438,0.869072,1.56433,3
mpi-ring,10,float,134217728,max,0.155484,0.863226,1.55381,3
mpi-ring,10,float,134217728,stddev,0.000947582,141.642,254.956,3
ring,11,float,8,min,4.064e-06,0.0019685,0.0035791,1000
ring,11,float,8,mean,6.09888e-06,0.00131172,0.00238494,1000
ring,11,float,8,median,4.44e-06,0.0018018,0.003276,1000
ring,11,float,8,max,0.000144316,5.54339e-05,0.000100789,1000
ring,11,float,8,stddev,9.36962e-06,0.000853824,0.00155241,1000
mpi-default,11,float,8,min,1.075e-06,0.00744186,0.0135307,1000
mpi-default,11,float,8,mean,2.3075e-06,0.00346696,0.00630357,1000
mpi-default,11,float,8,median,1.399e-06,0.00571837,0.010397,1000
mpi-default,11,float,8,max,0.000174382,4.58763e-05,8.34114e-05,1000
mpi-default,11,float,8,stddev,8.6256e-06,0.000927472,0.00168631,1000
ring,11,float,16,min,4.14e-06,0.00386473,0.00702679,1000
ring,11,float,16,mean,5.92702e-06,0.0026995,0.00490818,1000
ring,11,float,16,median,4.554e-06,0.00351339,0.00638799,1000
ring,11,float,16,max,0.000117741,0.000135891,0.000247075,1000
ring,11,float,16,stddev,7.81823e-06,0.0020465,0.00372091,1000
mpi-default,11,float,16,min,1.225e-06,0.0130612,0.0237477,1000
mpi-default,11,float,16,mean,2.49246e-06,0.00641936,0.0116716,1000
mpi-default,11,float,16,median,1.474e-06,0.0108548,0.019736,1000
mpi-default,11,float,16,max,0.00017309,9.24375e-05,0.000168068,1000
mpi-default,11,float,16,stddev,9.5665e-06,0.0016725,0.00304091,1000
ring,11,float,32,min,4.397e-06,0.00727769,0.0132322,1000
ring,11,float,32,mean,6.53863e-06,0.00489399,0.00889817,1000
ring,11,float,32,median,4.737e-06,0.00675533,0.0122824,1000
ring,11,float,32,max,0.000120979,0.000264509,0.000480925,1000
ring,11,float,32,stddev,9.25935e-06,0.00345597,0.00628357,1000
mpi-default,11,float,32,min,1.226e-06,0.0261011,0.0474566,1000
mpi-default,11,float,32,mean,2.36883e-06,0.0135088,0.0245614,1000
mpi-default,11,float,32,median,1.507e-06,0.0212342,0.0386077,1000
mpi-default,11,float,32,max,0.000159696,0.000200381,0.000364329,1000
mpi-default,11,float,32,stddev,6.59483e-06,0.00485228,0.00882233,1000
ring,11,float,64,min,4.394e-06,0.0145653,0.0264824,1000
ring,11,float,64,mean,6.00362e-06,0.0106602,0.0193822,1000
ring,11,float,64,median,4.738e-06,0.0135078,0.0245597,1000
ring,11,float,64,max,0.000161891,0.000395328,0.000718778,1000
ring,11,float,64,stddev,8.52406e-06,0.00750816,0.0136512,1000
mpi-default,11,float,64,min,1.237e-06,0.0517381,0.0940692,1000
mpi-default,11,float,64,mean,2.04851e-06,0.0312422,0.0568041,1000
mpi-default,11,float,64,median,1.4945e-06,0.0428237,0.0778612,1000
mpi-default,11,float,64,max,8.931e-05,0.000716605,0.00130292,1000
mpi-default,11,float,64,stddev,4.84934e-06,0.0131977,0.0239958,1000
ring,11,float,128,min,4.56e-06,0.0280702,0.0510367,1000
ring,11,float,128,mean,7.55605e-06,0.0169401,0.0308001,1000
ring,11,float,128,median,5.0735e-06,0.0252291,0.0458711,1000
ring,11,float,128,max,0.000175189,0.000730639,0.00132844,1000
ring,11,float,128,stddev,1.33565e-05,0.00958333,0.0174242,1000
mpi-default,11,float,128,min,1.364e-06,0.0938416,0.170621,1000
mpi-default,11,float,128,mean,2.50463e-06,0.0511054,0.0929189,1000
mpi-default,11,float,128,median,1.6815e-06,0.0761225,0.138405,1000
mpi-default,11,float,128,max,0.000202465,0.000632208,0.00114947,1000
mpi-default,11,float,128,stddev,8.72281e-06,0.0146742,0.0266803,1000
ring,11,float,256,min,4.761e-06,0.0537702,0.097764,1000
ring,11,float,256,mean,6.76679e-06,0.0378318,0.0687851,1000
ring,11,float,256,median,5.323e-06,0.0480932,0.0874421,1000
ring,11,float,256,max,0.000155214,0.00164934,0.00299879,1000
ring,11,float,256,stddev,8.44753e-06,0.0303047,0.0550995,1000
mpi-default,11,float,256,min,1.398e-06,0.183119,0.332943,1000
mpi-default,11,float,256,mean,2.05577e-06,0.124528,0.226414,1000
mpi-default,11,float,256,median,1.661e-06,0.154124,0.280225,1000
mpi-default,11,float,256,max,0.000101944,0.00251118,0.00456579,1000
mpi-default,11,float,256,stddev,3.92415e-06,0.0652371,0.118613,1000
ring,11,float,512,min,4.793e-06,0.106822,0.194223,1000
ring,11,float,512,mean,7.12844e-06,0.071825,0.130591,1000
ring,11,float,512,median,5.2805e-06,0.0969605,0.176292,1000
ring,11,float,512,max,0.000147843,0.00346313,0.00629661,1000
ring,11,float,512,stddev,1.07127e-05,0.0477936,0.0868975,1000
